fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type
1.4835128559232533,-0.5597508590748815,0.14415865318749221,-0.8544776345520837,-0.8463129200566187,0.05655991376754474,-0.366719570996297,-0.9780373780715454,-1.8324244302443198,-1.1143671261636696,0.6150331405198989,0.5874799940107167
2.610157761404842,1.060881568091316,0.4171764429153672,-0.5398305913926389,0.25997508085281157,-0.05566339298987725,-1.0210403777802604,0.42740536802205065,-0.4596272510519941,1.7609789848978423,1.286979500979448,-1.702185623672077
-0.7697769550399232,-0.49972743584650375,0.34892199548339836,0.4715349044770053,-0.26551171957916786,1.3471279414778976,1.5431898109677042,0.24540558795234432,-0.2100277639261162,-0.36130028755232135,-0.8968461705140892,0.5874799940107167
0.20664862971078682,-1.0399382449019028,0.8267031275071798,1.4154760339553403,-0.2931689196019036,1.9643561286437183,0.5705507738564073,0.8419604226251812,-0.33482750748905515,-0.5666821526281434,-0.47687969522687046,0.5874799940107167
0.4319776108071044,0.8808112984061828,1.1679753646670237,0.44906011567990217,-0.376140519670111,-0.05566339298987725,0.6236038122442963,0.23529448905959324,-0.08522802036317723,-1.3882096129314325,-0.47687969522687046,0.5874799940107167
-1.295544577597998,1.6611158003750925,0.07590420575552338,-0.7421036905665677,-0.5420837198065255,-0.3362216598834322,0.07538908223611071,-2.3329246297013486,-0.4596272510519941,-0.977445882779788,2.5048822793123833,0.5874799940107167
0.35686795044166547,-0.9799148216735253,1.440993154394899,-0.8544776345520837,-0.4314549197155823,0.6737881009333657,0.9419220425716298,-1.2476666818784776,-0.709226738177872,-0.6351427743200843,1.118992910864561,0.5874799940107167
-0.6946672946744842,-0.5597508590748815,1.440993154394899,-0.7196289017694646,-0.9845989201702975,0.6176764475546547,-0.22524480196192653,-1.748166077070067,-0.2100277639261162,-1.525130856315314,2.042919156496442,0.5874799940107167
0.13153896934534787,1.060881568091316,-1.2891847428838523,-0.5847801689868454,0.5918614811256405,0.2248948739036777,-0.9326186471337788,0.26225741944031267,1.2875691588291514,0.39176655105902686,0.19506666523268013,-1.702185623672077
-0.6195576343090445,1.360998684233204,-2.0399836646355087,-0.7196289017694646,0.2876322808755473,-1.458454727457652,-1.8168359535985943,0.8419604226251812,1.4747687741735582,1.0079121462864942,-0.8968461705140892,-1.702185623672077
1.7839514973850106,3.2217248043129127,-0.2653680314043204,-0.5847801689868454,0.8131190813075263,0.0004482603888337429,0.5882351199857037,1.1452933894079753,0.1019715949812326,-0.018997179092617264,-0.9808394655715326,-1.702185623672077
-0.9199962757708018,-0.3796805893897483,-0.33362247883628926,2.3594171634336747,-0.5697409198292612,0.05655991376754474,0.35833862030485164,-0.1421865362701043,-0.2100277639261162,-0.6351427743200843,2.042919156496442,0.5874799940107167
-0.6946672946744842,-0.7998445519883922,0.5536853377793048,-0.7421036905665677,-0.7080269199429399,1.0104580212056316,0.35833862030485164,-0.9443337150956835,1.2251692870476805,-0.2928396658603805,0.7830197306347858,0.5874799940107167
-0.0937900117509704,-0.49972743584650375,0.14415865318749221,2.1121944866655396,0.2876322808755473,0.28100652728238873,1.3309776574161485,1.3812190302390457,-0.95882622530375,-0.018997179092617264,-1.2328193507438645,0.5874799940107167
-1.5959832190597552,1.060881568091316,-1.7669658749076338,-0.5173558025955356,-0.12722571946548916,0.0004482603888337429,-0.6143004168064453,-0.43877877045771846,0.6011705692329856,-0.703603396012025,-1.064832760628976,0.5874799940107167
-0.16889967211640938,-0.7998445519883922,0.14415865318749221,0.6738080036509343,0.011060280648189735,-0.6167799267769872,-0.22524480196192653,0.30270181501131693,-1.458025199555503,0.39176655105902686,-0.9808394655715326,0.5874799940107167
-0.0937900117509704,2.021256339745359,-1.698711427475665,-0.6971541129723614,0.5088898810574332,-0.7851148869131201,-1.109462108426742,0.7914049281613885,0.9755697999218025,-0.08745780078455807,-0.8968461705140892,-1.702185623672077
-0.4693383135781666,-0.01954005001948225,0.14415865318749221,-0.5398305913926389,-0.15488291948822494,0.5896206208652992,1.7023489261313711,-0.4590009682432206,-0.4596272510519941,0.5286877944429085,-0.47687969522687046,0.5874799940107167
0.20664862971078682,-0.7998445519883922,0.14415865318749221,-0.8544776345520837,0.09403188071639687,-0.22399835312601024,-0.04840134066896345,-0.4724824334335803,1.7867681330809044,-0.42976090924426213,0.11107337017523519,0.5874799940107167
-0.0937900117509704,-1.2800319378154137,0.5536853377793048,-0.8544776345520837,-0.26551171957916786,1.3471279414778976,0.35833862030485164,-0.43877877045771846,0.4763708256700467,2.9932701753527757,-0.6448662853417574,0.5874799940107167
-0.8448866154053628,-0.07956347324785998,-0.12885913654038314,-0.44993143620422604,-0.5697409198292612,0.0004482603888337429,0.18149515901188856,-1.7801845568971622,0.5387706974515175,-0.908985261087847,2.1269124515538853,0.5874799940107167
0.2817582900762258,-0.43970401261812603,-0.5383858211321958,-0.27013312582740046,0.038717480670925515,-0.6167799267769872,0.022336043848221788,0.4375164669148017,-0.4596272510519941,-0.5666821526281434,-1.4008059408587514,0.5874799940107167
1.1830742144614974,0.28057706612240607,0.14415865318749221,0.201837438911767,-0.04425411939728182,0.16878322052496672,0.2522325435290738,-0.6072970853370278,-1.707624686681381,-0.1559184224764989,1.0349996158071175,0.5874799940107167
-0.6946672946744842,1.541068953918337,0.8267031275071798,1.3480516675640304,-0.18254011951096052,1.1226813279630536,2.3213010406567416,0.9093677485769049,-0.2100277639261162,0.25484530767514524,-1.064832760628976,0.5874799940107167
-0.394228653212727,0.9408347216345605,0.4171764429153672,0.5614340596654183,-0.2931689196019036,-0.22399835312601024,1.0833968116060002,0.7138865033168763,0.6011705692329856,0.04946344259932355,-0.8128528754566458,0.5874799940107167
0.35686795044166547,1.360998684233204,-0.7431491634281021,-0.7870532681607741,0.3429466809210189,-1.458454727457652,-1.8522046458571868,0.026331778609242327,-0.3972273792705232,0.04946344259932355,-0.6448662853417574,-1.702185623672077
-0.6195576343090445,-0.7098094171458257,1.0997209172350548,-0.6297297465810516,1.6151778819668634,-0.05566339298987725,-0.1721917635740376,-0.9106300521198217,0.1019715949812326,0.3233059293670861,1.286979500979448,0.5874799940107167
-0.8448866154053628,-0.7398211287600145,0.4171764429153672,-0.4948810137984325,2.4172366826262,-1.009561500427964,-0.8618812626165936,-1.2476666818784776,-1.707624686681381,0.7340696595187309,0.6990264355773423,0.5874799940107167
2.0092804784813287,0.8808112984061828,1.7822653915547424,-0.33755749221871,1.0343766814894126,-1.1778964605640971,-1.2509368774611125,1.9878849638045963,0.4139709538885786,0.3233059293670861,-1.3168126458013079,-1.702185623672077
-0.0937900117509704,0.10050679643727288,1.6457564966908056,-0.8320028457549806,-0.2931689196019036,-0.28011000650472123,-0.20756045583263022,-0.7421117372405125,0.1019715949812326,-1.3882096129314325,-0.056913219939651705,0.5874799940107167
-0.9951059361362408,-0.6197742823032593,-1.3574391903158212,-0.8095280569578774,-0.5973981198519968,1.6837978617501637,2.3566697329153343,-0.31070485114941354,0.7259703127959246,-0.6351427743200843,-0.8128528754566458,0.5874799940107167
0.657306591903422,2.6214905720291357,-1.4939480851797586,-0.3825070698129165,0.9237478813984694,-1.458454727457652,-1.7814672613400016,1.3643671987511148,0.8507700563588636,-0.2928396658603805,-0.8968461705140892,-1.702185623672077
-0.6946672946744842,-0.9198913984451476,0.007649758323554543,-0.4948810137984325,-0.2931689196019036,-0.6728915801556982,-0.596616070677149,-1.372370234889174,-1.8948243020257907,-0.42976090924426213,0.4050499028762895,0.5874799940107167
-0.16889967211640938,-0.7998445519883922,-0.2653680314043204,0.5614340596654183,0.3706038809437546,0.8421230610694986,1.2602402728989635,0.7071457707217339,0.7259703127959246,0.11792406429126437,-0.9808394655715326,0.5874799940107167
-0.4693383135781666,-0.49972743584650375,-0.7431491634281021,-0.4724062250013293,-0.8463129200566187,1.0104580212056316,0.21686385127048116,-1.2173333852001869,-0.02282814858170636,-1.0459065044717288,0.6150331405198989,0.5874799940107167
0.35686795044166547,-0.2596337429329932,0.007649758323554543,-0.764578479363671,-0.5420837198065255,-0.3923333132621432,0.18149515901188856,-0.8769263891439599,-1.8324244302443198,-1.3882096129314325,0.36305325534756705,0.5874799940107167
-0.6195576343090445,0.28057706612240607,0.07590420575552338,-0.3825070698129165,-0.2931689196019036,-1.009561500427964,-1.0740934161681492,-0.5264082941949443,0.8507700563588636,0.5971484161348493,1.3709727960368914,-1.702185623672077
-0.319118992847288,-0.1395868964762377,-0.6066402685641644,-0.3825070698129165,-0.8463129200566187,0.05655991376754474,-0.26061349422051916,-1.6521106375888572,-0.7716266099593401,-0.908985261087847,1.5389593861517799,0.5874799940107167
0.13153896934534787,-0.2596337429329932,-0.6748947159961333,0.055751311730596075,-0.09956851944275337,0.16878322052496672,1.1718185422524818,-0.6410007483128896,-0.5844269946149331,-0.5666821526281434,0.8670130256922292,0.5874799940107167
-0.16889967211640938,-0.6197742823032593,-0.12885913654038314,1.6402239219263723,-0.5973981198519968,2.357137702294695,1.0303437732181113,0.30270181501131693,-1.458025199555503,0.25484530767514524,-0.14090651499709514,0.5874799940107167
-1.5208735586943156,-0.3796805893897483,-0.19711358397235196,-0.876952423349187,-0.7909985200111471,-0.6728915801556982,-0.7911438780994083,-0.9510744476908635,0.1019715949812326,0.04946344259932355,-0.47687969522687046,0.5874799940107167
2.084390138846768,0.7007410287210498,0.8267031275071798,-0.4724062250013293,0.23231788083007576,-1.458454727457652,-1.8698889919864832,0.754330898887918,0.6635704410144565,0.5971484161348493,1.3709727960368914,-1.702185623672077
2.309719119943086,1.1209049913196936,1.0997209172350548,-0.5623053801897421,0.1770034807846042,-1.3462314207002302,-1.569255107788446,1.785662985949425,-0.6468268663964012,0.39176655105902686,-1.064832760628976,-1.702185623672077
0.056429308979908215,0.5806941822642944,-0.8114036108600707,-0.764578479363671,-0.2101973195336963,-0.3362216598834322,-0.87956560874589,-0.3376677815300955,0.9755697999218025,0.25484530767514524,0.9510063207496726,-1.702185623672077
-0.394228653212727,-0.19961031970461546,0.6901942326432422,0.314211382897283,0.011060280648189735,-0.28011000650472123,0.6059194661149999,0.3364054779872162,-0.3972273792705232,-0.5666821526281434,-0.8128528754566458,0.5874799940107167
2.084390138846768,1.4810455306899595,-0.060604689108414295,-0.6297297465810516,0.9237478813984694,-0.22399835312601024,-0.9149343010044826,1.6508483340459403,-0.27242763570758427,0.6656090378267902,-0.30889310511198353,-1.702185623672077
-0.8448866154053628,0.6407176054926721,-0.33362247883628926,-0.9443767897404967,-0.48676931976105386,-0.9534498470492532,-0.5612473784185564,-0.6072970853370278,0.03957172319976173,-1.4566702346233733,-0.8968461705140892,0.5874799940107167
-0.9199962757708018,-0.6197742823032593,0.007649758323554543,0.2917365941001797,-0.7356841199656757,0.2248948739036777,0.2699168896583701,0.03307251120442218,1.849168004862375,-0.8405246393959067,-0.14090651499709514,0.5874799940107167
-0.394228653212727,-0.5597508590748815,-0.4018769262682581,1.9099213874916106,0.09403188071639687,1.1226813279630536,0.7473942351493704,1.1250711916224359,1.0379696717032734,-0.4982215309362026,-0.5608729902843139,0.5874799940107167
-0.4693383135781666,2.741537418485891,-1.97172921720354,0.6288584260567278,0.6195186811483763,-1.3462314207002302,-1.799151607469298,0.606034781794111,1.849168004862375,-0.2243790441684397,1.3709727960368914,-1.702185623672077
1.6337321766541326,0.5206707590359166,-0.5383858211321958,-0.4948810137984325,0.979062281443941,-0.8973381936705421,-1.2155681852025197,1.1789970523838371,-0.2100277639261162,1.3502152547461974,-0.47687969522687046,-1.702185623672077
0.8826355729997403,-0.01954005001948225,0.6901942326432422,-0.6522045353781549,0.42591828098922585,-0.3923333132621432,-1.3747273003661866,-0.1961123970314683,-0.709226738177872,1.6925183632059015,1.5389593861517799,-1.702185623672077
0.2817582900762258,0.820787875177805,0.34892199548339836,-0.8544776345520837,-0.6250553198747326,-1.402343074078941,-1.003356031650964,-0.6544822135032492,-1.083625968866689,0.04946344259932355,-0.14090651499709514,0.5874799940107167
-0.319118992847288,0.16053021966565062,-0.2653680314043204,-0.6971541129723614,-0.9016273201020901,1.9082444752650074,-0.136823071315445,-1.5408885497685205,1.4123689023920902,0.4602271727509677,1.7069459762666666,0.5874799940107167
-0.8448866154053628,-1.0399382449019028,-0.2653680314043204,-0.11280960424767797,-0.6527125198974684,0.8982347144482097,0.6412881583735925,-0.40507510748185666,1.2875691588291514,-0.2928396658603805,0.2790599602901236,0.5874799940107167
0.8075259126343013,-0.07956347324785998,0.6901942326432422,-0.8657150289506355,-0.6527125198974684,-0.6728915801556982,-0.31366653260840804,-1.146555692950892,-0.1476278921446453,-1.4566702346233733,1.5389593861517799,0.5874799940107167
-0.394228653212727,-0.7398211287600145,0.34892199548339836,-0.764578479363671,-0.7909985200111471,-0.3362216598834322,-0.20756045583263022,-1.0791483669991684,0.4139709538885786,0.39176655105902686,0.8670130256922292,0.5874799940107167
0.056429308979908215,-0.7398211287600145,0.5536853377793048,2.1908562474554008,-0.40379771969284656,0.8140672343801432,0.27875906272301826,1.785662985949425,0.8507700563588636,-0.8405246393959067,-1.2328193507438645,0.5874799940107167
0.2817582900762258,1.1809284145480714,-1.2891847428838523,-0.5623053801897421,1.11734828155762,-0.3362216598834322,-0.8441969164872973,1.1284415579200444,1.0379696717032734,0.5286877944429085,-0.9808394655715326,-1.702185623672077
-0.8448866154053628,-0.3796805893897483,0.007649758323554543,-0.5623053801897421,-0.40379771969284656,-0.3923333132621432,1.8526658682303896,-0.3376677815300955,0.28917121032563964,0.4602271727509677,-0.6448662853417574,0.5874799940107167
-0.24400933248184833,-0.6197742823032593,0.34892199548339836,0.24678701650597326,-0.8186557200338829,0.4493414874185217,-0.03071699453966714,-1.2274444840929755,-0.2100277639261162,-1.3197489912394915,1.5389593861517799,0.5874799940107167
0.4319776108071044,-0.19961031970461546,0.5536853377793048,-0.764578479363671,-0.8186557200338829,-0.5606682733982762,-0.47282564777207486,-1.146555692950892,-0.4596272510519941,-0.36130028755232135,1.118992910864561,0.5874799940107167
1.0328548937306181,0.4606473358075389,0.485430890347336,-0.7196289017694646,0.31528948089828307,-1.3462314207002302,-1.799151607469298,0.22181302386927096,0.7883701845773955,1.0763727679784343,0.9510063207496726,-1.702185623672077
1.5586225162886937,0.10050679643727288,0.485430890347336,-0.7870532681607741,0.647175881171112,0.6176764475546547,-1.0387247239095567,0.6801828403410145,1.5371686459550291,1.3502152547461974,0.2790599602901236,-1.702185623672077
-0.24400933248184833,-0.5597508590748815,0.21241310061946067,-0.8320028457549806,-0.48676931976105386,-0.05566339298987725,1.3663463496747412,-1.2476666818784776,-0.5844269946149331,-0.08745780078455807,0.36305325534756705,0.5874799940107167
0.657306591903422,-0.8598679752167698,-0.2653680314043204,-0.9219020009433934,-0.929284520124826,1.0665696745843427,-0.47282564777207486,-1.308333275235059,-1.8948243020257907,-1.1828277478556104,0.44704655040501046,0.5874799940107167
0.657306591903422,-0.07956347324785998,0.8267031275071798,-0.7870532681607741,-0.40379771969284656,-1.3462314207002302,-1.799151607469298,0.3094425476064968,0.7883701845773955,0.5286877944429085,0.11107337017523519,-1.702185623672077
0.13153896934534787,-0.3796805893897483,1.1679753646670237,-0.7870532681607741,-0.6250553198747326,-0.5606682733982762,0.21686385127048116,-0.9106300521198217,-1.5204250713369738,-0.977445882779788,0.027080075117791744,0.5874799940107167
-0.16889967211640938,-0.43970401261812603,2.8743365504662433,-0.8320028457549806,3.2192954832855367,0.2248948739036777,0.12844212062399962,-0.39159364229149696,-1.146025840648157,-0.4982215309362026,-1.148826055686421,0.5874799940107167
-0.9951059361362408,-0.6797977055316368,-0.5383858211321958,-0.764578479363671,-0.5420837198065255,0.11267156714625573,0.022336043848221788,-1.2611481470688373,-0.08522802036317723,-0.1559184224764989,0.6990264355773423,0.5874799940107167
-0.8448866154053628,-0.43970401261812603,0.758448680075211,0.5614340596654183,-0.2101973195336963,1.9643561286437183,2.285932348398149,0.40381280393893987,-0.6468268663964012,-0.42976090924426213,-1.3168126458013079,0.5874799940107167
-1.295544577597998,-0.9198913984451476,-0.33362247883628926,-0.9219020009433934,-0.4591121197383181,1.2349046347204755,-0.1898761097033339,-1.4296664619481465,1.7243682612994362,-0.977445882779788,0.531039845462454,0.5874799940107167
-0.319118992847288,-0.3196571661613709,1.2362298120989925,1.8649718098974044,-0.09956851944275337,1.0104580212056316,1.41939938806263,0.9767750745286287,-0.834026481740811,-0.5666821526281434,-0.9808394655715326,0.5874799940107167
-1.4457638983288765,1.541068953918337,0.14415865318749221,-0.8095280569578774,-0.7080269199429399,-1.5145663808363632,-0.9503029932630751,-2.0093694651330525,0.28917121032563964,-1.0459065044717288,2.042919156496442,0.5874799940107167
1.1079645540960572,0.4606473358075389,0.8949575749391486,-0.5847801689868454,0.42591828098922585,0.11267156714625573,-0.9679873393923715,0.5622200199254981,0.6635704410144565,1.6240577415139608,1.2029862059220044,-1.702185623672077
-0.018680351385530758,1.811174358446037,-2.1764925594994464,-0.6971541129723614,1.11734828155762,-0.8412265402918312,-1.3216742619782975,0.7577012651855267,0.9131699281403344,0.3233059293670861,-1.148826055686421,-1.702185623672077
0.732416252268861,2.6214905720291357,-2.1764925594994464,-0.6297297465810516,0.8960906813757337,-0.9534498470492532,-1.5515707616591496,1.1115897264321135,0.9131699281403344,-0.4982215309362026,-0.8128528754566458,-1.702185623672077
-0.9199962757708018,0.22055364289402835,-0.4018769262682581,0.22431222770887013,-0.6250553198747326,0.6737881009333657,0.35833862030485164,-1.1128520299750302,0.9755697999218025,-1.0459065044717288,1.4549660910943363,0.5874799940107167
0.507087271172544,-0.3196571661613709,0.2806675480514295,1.3705264563611335,-0.6527125198974684,0.7298997543120767,1.6669802338727784,0.8082567596493194,-0.5220271228334622,-0.4982215309362026,-0.2248998100545386,0.5874799940107167
0.8826355729997403,-0.1395868964762377,0.21241310061946067,1.5053751891437528,-0.7633413199884114,-1.5145663808363632,-1.1978838390732234,-0.03770518104491014,-1.2708255842110958,-1.3197489912394915,1.0349996158071175,0.5874799940107167
0.2817582900762258,3.341771650769668,-1.7669658749076338,-0.5623053801897421,0.6195186811483763,-1.402343074078941,-1.8345202997278907,0.7408494336975957,1.0379696717032734,0.18638468598320518,-0.6448662853417574,-1.702185623672077
-0.319118992847288,-0.49972743584650375,0.07590420575552338,-0.7870532681607741,-0.26551171957916786,0.7860114076907877,0.9419220425716298,-0.5735934223611658,-0.6468268663964012,-0.6351427743200843,-0.056913219939651705,0.5874799940107167
0.056429308979908215,0.10050679643727288,0.14415865318749221,2.2020936418539523,0.011060280648189735,0.8982347144482097,1.0480281193474077,1.0138491038020991,-0.5220271228334622,0.25484530767514524,-0.30889310511198353,0.5874799940107167
-0.0937900117509704,-0.7398211287600145,0.07590420575552338,-0.4948810137984325,-0.6527125198974684,1.0104580212056316,0.6943411967614815,-1.5509996486612716,-0.4596272510519941,-1.0459065044717288,1.7909392713241101,0.5874799940107167
-0.319118992847288,0.040483373208895154,0.8267031275071798,0.33668617169438614,-0.01659691937454604,0.05655991376754474,0.8358159657958519,0.23529448905959324,-0.5220271228334622,-0.6351427743200843,-0.8968461705140892,0.5874799940107167
0.582196931537983,-0.6197742823032593,-0.4018769262682581,-0.7421036905665677,-0.6527125198974684,0.3371181806610997,0.39370731256344427,-0.45226023564804074,1.3499690306106193,-0.1559184224764989,-0.14090651499709514,0.5874799940107167
-0.8448866154053628,-0.3796805893897483,-1.084421400587946,-0.8320028457549806,0.09403188071639687,0.3371181806610997,0.21686385127048116,-0.32755668263734444,-0.5844269946149331,-0.4982215309362026,-1.5687925309736397,0.5874799940107167
-0.319118992847288,1.4810455306899595,-1.4939480851797586,-0.7421036905665677,0.1770034807846042,0.2248948739036777,-1.0740934161681492,0.4375164669148017,1.1627694152662122,0.9394515245945534,-0.7288595803992023,-1.702185623672077
-0.394228653212727,-1.2800319378154137,1.7140109441227735,0.35916096049148927,-0.01659691937454604,1.6837978617501637,0.6412881583735925,0.32966474539203633,-1.6452248148999127,-0.703603396012025,-0.9808394655715326,0.5874799940107167
-0.16889967211640938,-1.0999616681302806,0.2806675480514295,-0.5398305913926389,-0.7633413199884114,-0.11177504636858825,-0.2782978403498155,-1.0926298321894907,-0.709226738177872,-1.1143671261636696,0.531039845462454,0.5874799940107167
-0.0937900117509704,1.060881568091316,-1.97172921720354,-0.5398305913926389,0.5365470810801689,-0.5045566200195652,-0.3844039171255933,0.9936269060165596,1.7243682612994362,0.4602271727509677,-0.6448662853417574,-1.702185623672077
-0.0937900117509704,-0.6797977055316368,-0.2653680314043204,-0.6971541129723614,-0.2931689196019036,0.16878322052496672,-0.1898761097033339,-1.5274070845781609,-0.6468268663964012,-1.525130856315314,1.2029862059220044,0.5874799940107167
-0.24400933248184833,-0.6797977055316368,0.007649758323554543,2.5616902626076032,-0.3208261196246394,1.7960211685075853,0.6943411967614815,0.9093677485769049,-0.02282814858170636,-0.7720640177039658,-0.056913219939651705,0.5874799940107167
0.4319776108071044,3.7319239017541226,1.91877428641868,13.664235928376588,0.48123268103469735,-1.234008113942808,0.8181316196665557,14.990758139893547,1.0379696717032734,1.0763727679784343,0.9510063207496726,0.5874799940107167
-2.1217508416178292,0.7007410287210498,-1.4939480851797586,-0.4948810137984325,-0.9016273201020901,0.05655991376754474,-0.04840134066896345,-2.13744338444132,1.5995685177364973,-1.3197489912394915,2.1269124515538853,0.5874799940107167
-0.5444479739436056,-0.9799148216735253,0.14415865318749221,-0.764578479363671,-0.4591121197383181,0.7298997543120767,0.6059194661149999,-1.1128520299750302,0.6011705692329856,0.39176655105902686,0.7830197306347858,0.5874799940107167
-0.6195576343090445,-0.49972743584650375,-0.7431491634281021,0.7187575812451406,-0.18254011951096052,1.1787929813417646,1.2071872345110743,0.3094425476064968,0.03957172319976173,-0.36130028755232135,-0.8968461705140892,0.5874799940107167
0.582196931537983,1.4810455306899595,2.6695732081703367,2.775200756180084,-0.5144265197837896,1.7399095151288746,2.0206671564587046,1.853070311901149,-1.707624686681381,1.4871364981300792,-1.064832760628976,0.5874799940107167
-0.7697769550399232,0.040483373208895154,-0.8114036108600707,2.9437616721583586,0.3429466809210189,0.16878322052496672,0.782762927407963,1.542996612523175,-0.4596272510519941,-0.2243790441684397,-1.4847992359161948,0.5874799940107167
-0.6195576343090445,-0.1395868964762377,-0.4018769262682581,0.6513332148538311,-0.18254011951096052,1.2910162880991867,1.1718185422524818,0.2150722912740911,-0.5220271228334622,-0.2243790441684397,-0.8128528754566458,0.5874799940107167
1.3332935351923754,0.7007410287210498,-0.060604689108414295,-0.4948810137984325,1.0067194814666767,-0.6167799267769872,-0.2782978403498155,1.2295525468476298,0.6011705692329856,0.6656090378267902,-0.8968461705140892,-1.702185623672077
-0.7697769550399232,-1.0999616681302806,0.007649758323554543,-0.876952423349187,-0.5697409198292612,2.4693610090521174,1.242555926769667,-1.1937408211171137,-0.02282814858170636,-0.8405246393959067,0.36305325534756705,0.5874799940107167
